일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호,번호판영역,촬영정보
,"미인식","20180901125728899","C:\Img\2018\09\01\125728899S_XXXX.jpg","01","380",,"99","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"18소0913","20180901125749850","C:\Img\2018\09\01\125749850S_0913.jpg","01","70",,"37",,"1","180913","(27, 546), W:201, H:81","GigE 409672 / 1/2500S / Gain 100 /"
,"40러1596","20180901130313013","C:\Img\2018\09\01\130313013S_1596.jpg","01","95",,"42",,"1","401596","(117, 552), W:211, H:83","GigE 409672 / 1/2000S / Gain 100 /"
,"01라1036","20180901130358231","C:\Img\2018\09\01\130358231S_1036.jpg","01","70",,"43",,"1","011036","(229, 538), W:221, H:81","GigE 409672 / 1/2000S / Gain 100 /"
,"28라1297","20180901130426985","C:\Img\2018\09\01\130426985S_1297.jpg","01","90",,"37",,"1","281297","(105, 484), W:189, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"59머0648","20180901130652470","C:\Img\2018\09\01\130652470S_0648.jpg","01","66",,"36",,"1","590648","(121, 554), W:209, H:85","GigE 409672 / 1/2000S / Gain 100 /"
,"20루3770","20180901130800850","C:\Img\2018\09\01\130800850S_3770.jpg","01","70",,"39",,"1","203770","(149, 560), W:273, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180901131925545","C:\Img\2018\09\01\131925545S_XXXX.jpg","01","343",,"40","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"11소6666","20180901133253792","C:\Img\2018\09\01\133253792S_6666.jpg","01","64",,"40",,"1","116666","(27, 560), W:199, H:81","GigE 409672 / 1/2000S / Gain 100 /"
,"02다2349","20180901133506898","C:\Img\2018\09\01\133506898S_2349.jpg","01","99",,"44",,"1","022349","(235, 510), W:177, H:115","GigE 409672 / 1/2000S / Gain 100 /"
,"24무2748","20180901133548398","C:\Img\2018\09\01\133548398S_2748.jpg","01","125",,"44",,"1","242748","(271, 514), W:239, H:75","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180901133748448","C:\Img\2018\09\01\133748448S_XXXX.jpg","01","391",,"36","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"33도0334","20180901134240033","C:\Img\2018\09\01\134240033S_0334.jpg","01","58",,"38",,"1","330334","(81, 552), W:227, H:81","GigE 409672 / 1/2000S / Gain 100 /"
,"06주1447","20180901134354373","C:\Img\2018\09\01\134354373S_1447.jpg","01","68",,"36",,"1","061447","(287, 506), W:243, H:71","GigE 409672 / 1/2000S / Gain 100 /"
,"35고3817","20180901135210638","C:\Img\2018\09\01\135210638S_3817.jpg","01","111",,"40",,"1","353817","(185, 538), W:253, H:69","GigE 409672 / 1/2000S / Gain 100 /"
,"54모3357","20180901135245043","C:\Img\2018\09\01\135245043S_3357.jpg","01","85",,"38",,"1","543357","(189, 542), W:245, H:71","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180901140132304","C:\Img\2018\09\01\140132304S_XXXX.jpg","01","167",,"39","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"12더6610","20180901141154025","C:\Img\2018\09\01\141154025S_6610.jpg","01","117",,"36",,"1","126610","(14, 590), W:246, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180901142644046","C:\Img\2018\09\01\142644046S_XXXX.jpg","01","163",,"36","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"56루4626","20180901143721404","C:\Img\2018\09\01\143721404S_4626.jpg","01","83",,"42",,"1","564626","(299, 530), W:253, H:69","GigE 409672 / 1/2000S / Gain 100 /"
,"08다1983","20180901144413437","C:\Img\2018\09\01\144413437S_1983.jpg","01","63",,"37",,"1","081983","(84, 592), W:182, H:111","GigE 409672 / 1/2000S / Gain 100 /"
,"58머4295","20180901144436415","C:\Img\2018\09\01\144436415S_4295.jpg","01","102",,"43",,"1","584295","(53, 582), W:225, H:83","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180901144537085","C:\Img\2018\09\01\144537085S_XXXX.jpg","01","141",,"37","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180901161212863","C:\Img\2018\09\01\161212863S_XXXX.jpg","01","286",,"44","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"28마0481","20180902183753216","C:\Img\2018\09\02\183753216S_0481.jpg","01","62",,"38",,"1","280481","(99, 508), W:203, H:81","GigE 409672 / 1/3000S / Gain 100 /"
,"미인식","20180903103456209","C:\Img\2018\09\03\103456209S_XXXX.jpg","01","305",,"29","1","1",,,"GigE 409672 / 1/3000S / Gain 100 /"
,"52머2369","20180903103704583","C:\Img\2018\09\03\103704583S_2369.jpg","01","96",,"32",,"1","522369","(139, 586), W:231, H:79","GigE 409672 / 1/2500S / Gain 100 /"
,"39더2613","20180903103900762","C:\Img\2018\09\03\103900762S_2613.jpg","01","111",,"36",,"1","392613","(103, 572), W:207, H:81","GigE 409672 / 1/2000S / Gain 100 /"
,"34머1779","20180903111141830","C:\Img\2018\09\03\111141830S_1779.jpg","01","40",,"40",,"1","341779","(167, 536), W:217, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"05로0858","20180903111844553","C:\Img\2018\09\03\111844553S_0858.jpg","01","62",,"37",,"1","050858","(19, 650), W:195, H:87","GigE 409672 / 1/2000S / Gain 100 /"
,"67우1904","20180903111907992","C:\Img\2018\09\03\111907992S_1904.jpg","01","62",,"39",,"1","671904","(203, 520), W:211, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"47러1220","20180903113345971","C:\Img\2018\09\03\113345971S_1220.jpg","01","92",,"37",,"1","471220","(83, 574), W:231, H:83","GigE 409672 / 1/2000S / Gain 100 /"
,"15도0170","20180903115014661","C:\Img\2018\09\03\115014661S_0170.jpg","01","57",,"38",,"1","150170","(3, 544), W:205, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"32루0181","20180903115020251","C:\Img\2018\09\03\115020251S_0181.jpg","01","52",,"38",,"1","320181","(81, 494), W:203, H:75","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903115326408","C:\Img\2018\09\03\115326408S_XXXX.jpg","01","360",,"37","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903120130632","C:\Img\2018\09\03\120130632S_XXXX.jpg","01","314",,"42","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"25구3333","20180903121134351","C:\Img\2018\09\03\121134351S_3333.jpg","01","111",,"39",,"1","253333","(33, 560), W:209, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903122736438","C:\Img\2018\09\03\122736438S_XXXX.jpg","01","229",,"62","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903122833515","C:\Img\2018\09\03\122833515S_XXXX.jpg","01","407",,"42","1","1",,,"GigE 409672 / 1/3000S / Gain 70 /"
,"미인식","20180903123122775","C:\Img\2018\09\03\123122775S_XXXX.jpg","01","156",,"25","1","1",,,"GigE 409672 / 1/3000S / Gain 80 /"
,"43소4095","20180903123644588","C:\Img\2018\09\03\123644588S_4095.jpg","01","70",,"26",,"1","434095","(17, 536), W:211, H:77","GigE 409672 / 1/3000S / Gain 90 /"
,"16더0715","20180903123816468","C:\Img\2018\09\03\123816468S_0715.jpg","01","85",,"32",,"1","160715","(197, 554), W:249, H:73","GigE 409672 / 1/3000S / Gain 100 /"
,"67더9646","20180903125408356","C:\Img\2018\09\03\125408356S_9646.jpg","01","71",,"34",,"1","679646","(6, 582), W:218, H:81","GigE 409672 / 1/2500S / Gain 100 /"
,"21나5209","20180903125627544","C:\Img\2018\09\03\125627544S_5209.jpg","01","55",,"36",,"1","215209","(157, 578), W:193, H:117","GigE 409672 / 1/2000S / Gain 100 /"
,"20무7574","20180903130206959","C:\Img\2018\09\03\130206959S_7574.jpg","01","95",,"39",,"1","207574","(157, 560), W:245, H:75","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903131750369","C:\Img\2018\09\03\131750369S_XXXX.jpg","01","181",,"37","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"16오1394","20180903133414113","C:\Img\2018\09\03\133414113S_1394.jpg","01","57",,"39",,"1","161394","(257, 642), W:231, H:83","GigE 409672 / 1/2000S / Gain 100 /"
,"62더1254","20180903144426698","C:\Img\2018\09\03\144426698S_1254.jpg","01","74",,"36",,"1","621254","(31, 570), W:239, H:81","GigE 409672 / 1/2000S / Gain 100 /"
,"63부1165","20180903145455638","C:\Img\2018\09\03\145455638S_1165.jpg","01","119",,"37",,"1","631165","(3, 546), W:205, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"04호2393","20180903150242935","C:\Img\2018\09\03\150242935S_2393.jpg","01","64",,"42",,"1","042393","(123, 588), W:235, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903150825328","C:\Img\2018\09\03\150825328S_XXXX.jpg","01","169",,"38","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"57머5290","20180903151303827","C:\Img\2018\09\03\151303827S_5290.jpg","01","81",,"38",,"1","575290","(193, 522), W:237, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"30두5273","20180903151759343","C:\Img\2018\09\03\151759343S_5273.jpg","01","91",,"42",,"1","305273","(173, 532), W:225, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"20마5045","20180903154638008","C:\Img\2018\09\03\154638008S_5045.jpg","01","85",,"43",,"1","205045","(41, 560), W:205, H:83","GigE 409672 / 1/2000S / Gain 100 /"
,"41주7730","20180903160142744","C:\Img\2018\09\03\160142744S_7730.jpg","01","80",,"39",,"1","417730","(13, 570), W:209, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"26어1437","20180903160807468","C:\Img\2018\09\03\160807468S_1437.jpg","01","65",,"38",,"1","261437","(103, 514), W:213, H:73","GigE 409672 / 1/2000S / Gain 100 /"
,"07주8362","20180903161725447","C:\Img\2018\09\03\161725447S_8362.jpg","01","62",,"37",,"1","078362","(53, 583), W:173, H:108","GigE 409672 / 1/2000S / Gain 100 /"
,"58하2439","20180903162931337","C:\Img\2018\09\03\162931337S_2439.jpg","01","84",,"36",,"1","582439","(135, 552), W:235, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"56다6145","20180903164341546","C:\Img\2018\09\03\164341546S_6145.jpg","01","150",,"41",,"1","566145","(115, 524), W:225, H:75","GigE 409672 / 1/2000S / Gain 100 /"
,"57루1775","20180903165338446","C:\Img\2018\09\03\165338446S_1775.jpg","01","95",,"41",,"1","571775","(97, 540), W:237, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903165450174","C:\Img\2018\09\03\165450174S_XXXX.jpg","01","426",,"37","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903165818819","C:\Img\2018\09\03\165818819S_XXXX.jpg","01","479",,"108","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"13구0645","20180903171018318","C:\Img\2018\09\03\171018318S_0645.jpg","01","58",,"36",,"1","130645","(109, 640), W:201, H:89","GigE 409672 / 1/2500S / Gain 100 /"
,"56보3590","20180903171214773","C:\Img\2018\09\03\171214773S_3590.jpg","01","76",,"35",,"1","563590","(47, 544), W:213, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903171255630","C:\Img\2018\09\03\171255630S_XXXX.jpg","01","179",,"43","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"93구6449","20180903171917067","C:\Img\2018\09\03\171917067S_6449.jpg","01","100",,"37",,"1","936449","(75, 512), W:199, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"11모6723","20180903171921768","C:\Img\2018\09\03\171921768S_6723.jpg","01","58",,"44",,"1","116723","(79, 548), W:223, H:73","GigE 409672 / 1/2000S / Gain 100 /"
,"54마2112","20180903172351234","C:\Img\2018\09\03\172351234S_2112.jpg","01","209",,"36",,"1","542112","(9, 671), W:181, H:110","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903173706610","C:\Img\2018\09\03\173706610S_XXXX.jpg","01","410",,"37","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"64다8319","20180903174424909","C:\Img\2018\09\03\174424909S_8319.jpg","01","96",,"42",,"1","648319","(187, 516), W:215, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"22다0603","20180903175038205","C:\Img\2018\09\03\175038205S_0603.jpg","01","63",,"38",,"1","220603","(11, 462), W:221, H:75","GigE 409672 / 1/2000S / Gain 100 /"
,"08무8488","20180903180858682","C:\Img\2018\09\03\180858682S_8488.jpg","01","88",,"40",,"1","088488","(75, 532), W:187, H:85","GigE 409672 / 1/2000S / Gain 100 /"
,"14버1271","20180903181352447","C:\Img\2018\09\03\181352447S_1271.jpg","01","77",,"40",,"1","141271","(141, 504), W:215, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"55어6939","20180903183154247","C:\Img\2018\09\03\183154247S_6939.jpg","01","112",,"37",,"1","556939","(293, 478), W:197, H:75","GigE 409672 / 1/2000S / Gain 100 /"
,"25머5544","20180903183707579","C:\Img\2018\09\03\183707579S_5544.jpg","01","79",,"39",,"1","255544","(19, 554), W:203, H:81","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903184041292","C:\Img\2018\09\03\184041292S_XXXX.jpg","01","210",,"43","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"50보2647","20180903184428551","C:\Img\2018\09\03\184428551S_2647.jpg","01","66",,"39",,"1","502647","(167, 536), W:225, H:81","GigE 409672 / 1/2000S / Gain 100 /"
,"27주6352","20180903184804873","C:\Img\2018\09\03\184804873S_6352.jpg","01","65",,"39",,"1","276352","(7, 546), W:189, H:87","GigE 409672 / 1/2000S / Gain 100 /"
,"37소8501","20180903184810710","C:\Img\2018\09\03\184810710S_8501.jpg","01","41",,"43",,"1","378501","(253, 522), W:223, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903185415129","C:\Img\2018\09\03\185415129S_XXXX.jpg","01","282",,"36","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903190043355","C:\Img\2018\09\03\190043355S_XXXX.jpg","01","166",,"41","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"08라5032","20180903190516416","C:\Img\2018\09\03\190516416S_5032.jpg","01","66",,"38",,"1","085032","(49, 512), W:207, H:81","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903190559331","C:\Img\2018\09\03\190559331S_XXXX.jpg","01","238",,"42","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903191652477","C:\Img\2018\09\03\191652477S_XXXX.jpg","01","170",,"43","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903193054791","C:\Img\2018\09\03\193054791S_XXXX.jpg","01","414",,"37","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"17모1899","20180903193442203","C:\Img\2018\09\03\193442203S_1899.jpg","01","262",,"38",,"1","171899","(67, 566), W:207, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"34우8143","20180903193619091","C:\Img\2018\09\03\193619091S_8143.jpg","01","86",,"43",,"1","348143","(115, 538), W:209, H:81","GigE 409672 / 1/2000S / Gain 100 /"
,"36고0456","20180903194747964","C:\Img\2018\09\03\194747964S_0456.jpg","01","81",,"39",,"1","360456","(19, 562), W:211, H:81","GigE 409672 / 1/2000S / Gain 100 /"
,"54모3357","20180903195425222","C:\Img\2018\09\03\195425222S_3357.jpg","01","69",,"38",,"1","543357","(37, 576), W:217, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"41더0651","20180903200058116","C:\Img\2018\09\03\200058116S_0651.jpg","01","72",,"36",,"1","410651","(209, 598), W:237, H:75","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903200232793","C:\Img\2018\09\03\200232793S_XXXX.jpg","01","267",,"39","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"15라7725","20180903200945776","C:\Img\2018\09\03\200945776S_7725.jpg","01","81",,"44",,"1","157725","(257, 518), W:239, H:71","GigE 409672 / 1/2000S / Gain 100 /"
,"45부5081","20180903201015113","C:\Img\2018\09\03\201015113S_5081.jpg","01","62",,"36",,"1","455081","(203, 556), W:233, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"41가6130","20180903201140082","C:\Img\2018\09\03\201140082S_6130.jpg","01","99",,"40",,"1","416130","(93, 548), W:211, H:75","GigE 409672 / 1/2000S / Gain 100 /"
,"58머4295","20180903201437053","C:\Img\2018\09\03\201437053S_4295.jpg","01","62",,"44",,"1","584295","(87, 556), W:213, H:85","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903201456345","C:\Img\2018\09\03\201456345S_XXXX.jpg","01","95",,"36","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"28너5304","20180903202422127","C:\Img\2018\09\03\202422127S_5304.jpg","01","75",,"43",,"1","285304","(87, 558), W:229, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"54저3859","20180903203018989","C:\Img\2018\09\03\203018989S_3859.jpg","01","92",,"43","5","1","543859","(2, 654), W:214, H:95","GigE 409672 / 1/2000S / Gain 100 /"
,"13보0620","20180903203552351","C:\Img\2018\09\03\203552351S_0620.jpg","01","91",,"38",,"1","130620","(9, 556), W:229, H:81","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903203556498","C:\Img\2018\09\03\203556498S_XXXX.jpg","01","383",,"38","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"08다1983","20180903203711575","C:\Img\2018\09\03\203711575S_1983.jpg","01","102",,"37",,"1","081983","(84, 602), W:182, H:115","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180903213619276","C:\Img\2018\09\03\213619276S_XXXX.jpg","01","227",,"42","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"11수8563","20180903220722934","C:\Img\2018\09\03\220722934S_8563.jpg","01","66",,"37",,"1","118563","(19, 610), W:211, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"01보1209","20180903221307447","C:\Img\2018\09\03\221307447S_1209.jpg","01","57",,"38",,"1","011209","(32, 606), W:174, H:113","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180904092105218","C:\Img\2018\09\04\092105218S_XXXX.jpg","01","302",,"41","1","1",,,"GigE 409672 / 1/3000S / Gain 100 /"
,"49조0373","20180904101131771","C:\Img\2018\09\04\101131771S_0373.jpg","01","72",,"33",,"1","490373","(141, 574), W:259, H:77","GigE 409672 / 1/2500S / Gain 100 /"
,"63노1087","20180904101158251","C:\Img\2018\09\04\101158251S_1087.jpg","01","59",,"31",,"1","631087","(39, 540), W:203, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180904101649036","C:\Img\2018\09\04\101649036S_XXXX.jpg","01","140",,"38","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"24러9426","20180904104541125","C:\Img\2018\09\04\104541125S_9426.jpg","01","81",,"44",,"1","249426","(93, 544), W:205, H:83","GigE 409672 / 1/2000S / Gain 100 /"
,"63서9643","20180904105149967","C:\Img\2018\09\04\105149967S_9643.jpg","01","85",,"42",,"1","639643","(243, 526), W:241, H:79","GigE 409672 / 1/2000S / Gain 100 /"
,"65보6119","20180904105219580","C:\Img\2018\09\04\105219580S_6119.jpg","01","95",,"42",,"1","656119","(307, 524), W:249, H:77","GigE 409672 / 1/2000S / Gain 100 /"
,"06머8440","20180904110140693","C:\Img\2018\09\04\110140693S_8440.jpg","01","84",,"37",,"1","068440","(81, 550), W:199, H:83","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180904110405103","C:\Img\2018\09\04\110405103S_XXXX.jpg","01","305",,"38","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180904111101221","C:\Img\2018\09\04\111101221S_XXXX.jpg","01","235",,"47","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180904112739987","C:\Img\2018\09\04\112739987S_XXXX.jpg","01","481",,"41","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180904112753995","C:\Img\2018\09\04\112753995S_XXXX.jpg","01","98",,"37","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180904115410861","C:\Img\2018\09\04\115410861S_XXXX.jpg","01","128",,"38","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"02거0158","20180904120016631","C:\Img\2018\09\04\120016631S_0158.jpg","01","78",,"43",,"1","020158","(51, 566), W:205, H:83","GigE 409672 / 1/2000S / Gain 100 /"
,"50러9344","20180904120600377","C:\Img\2018\09\04\120600377S_9344.jpg","01","83",,"40",,"1","509344","(125, 588), W:235, H:83","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180904120722182","C:\Img\2018\09\04\120722182S_XXXX.jpg","01","307",,"88","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
,"21고1258","20180904120912340","C:\Img\2018\09\04\120912340S_1258.jpg","01","47",,"39",,"1","211258","(314, 511), W:190, H:114","GigE 409672 / 1/2500S / Gain 100 /"
,"16더0715","20180904121127350","C:\Img\2018\09\04\121127350S_0715.jpg","01","71",,"41",,"1","160715","(173, 572), W:239, H:81","GigE 409672 / 1/2000S / Gain 100 /"
,"미인식","20180904121729034","C:\Img\2018\09\04\121729034S_XXXX.jpg","01","223",,"35","1","1",,,"GigE 409672 / 1/2000S / Gain 100 /"
