일련번호,차량번호,통과시각,파일경로,CODE,인식타임,경차여부,바닥밝기,유효,선택,숫자번호,번호판영역,촬영정보
,"미인식","20181202094848811","C:\Img\2018\12\02\094848811S_XXXX.jpg","01","172",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202102142998","C:\Img\2018\12\02\102142998S_XXXX.jpg","01","66",,"37","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202105109823","C:\Img\2018\12\02\105109823S_XXXX.jpg","01","99",,"24","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202105432568","C:\Img\2018\12\02\105432568S_XXXX.jpg","01","99",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202105701343","C:\Img\2018\12\02\105701343S_XXXX.jpg","01","149",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202105948883","C:\Img\2018\12\02\105948883S_XXXX.jpg","01","106",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202111036619","C:\Img\2018\12\02\111036619S_XXXX.jpg","01","102",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202111814192","C:\Img\2018\12\02\111814192S_XXXX.jpg","01","69",,"37","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202113925195","C:\Img\2018\12\02\113925195S_XXXX.jpg","01","81",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202114738457","C:\Img\2018\12\02\114738457S_XXXX.jpg","01","136",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202115412530","C:\Img\2018\12\02\115412530S_XXXX.jpg","01","105",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202115416953","C:\Img\2018\12\02\115416953S_XXXX.jpg","01","72",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202115620107","C:\Img\2018\12\02\115620107S_XXXX.jpg","01","65",,"37","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202115753492","C:\Img\2018\12\02\115753492S_XXXX.jpg","01","115",,"63","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202120102347","C:\Img\2018\12\02\120102347S_XXXX.jpg","01","142",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202120244691","C:\Img\2018\12\02\120244691S_XXXX.jpg","01","123",,"37","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202120655914","C:\Img\2018\12\02\120655914S_XXXX.jpg","01","75",,"40","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202120849182","C:\Img\2018\12\02\120849182S_XXXX.jpg","01","159",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202120942297","C:\Img\2018\12\02\120942297S_XXXX.jpg","01","80",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202121535538","C:\Img\2018\12\02\121535538S_XXXX.jpg","01","82",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202122109858","C:\Img\2018\12\02\122109858S_XXXX.jpg","01","96",,"39","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202122416408","C:\Img\2018\12\02\122416408S_XXXX.jpg","01","128",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202122429736","C:\Img\2018\12\02\122429736S_XXXX.jpg","01","123",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202122529195","C:\Img\2018\12\02\122529195S_XXXX.jpg","01","84",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202122813918","C:\Img\2018\12\02\122813918S_XXXX.jpg","01","75",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123021712","C:\Img\2018\12\02\123021712S_XXXX.jpg","01","122",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123029387","C:\Img\2018\12\02\123029387S_XXXX.jpg","01","69",,"37","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123034824","C:\Img\2018\12\02\123034824S_XXXX.jpg","01","87",,"39","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123158886","C:\Img\2018\12\02\123158886S_XXXX.jpg","01","124",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123239683","C:\Img\2018\12\02\123239683S_XXXX.jpg","01","85",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123246742","C:\Img\2018\12\02\123246742S_XXXX.jpg","01","83",,"35","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123323011","C:\Img\2018\12\02\123323011S_XXXX.jpg","01","131",,"39","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123328540","C:\Img\2018\12\02\123328540S_XXXX.jpg","01","82",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123337096","C:\Img\2018\12\02\123337096S_XXXX.jpg","01","89",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123451955","C:\Img\2018\12\02\123451955S_XXXX.jpg","01","72",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123555557","C:\Img\2018\12\02\123555557S_XXXX.jpg","01","89",,"39","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123600257","C:\Img\2018\12\02\123600257S_XXXX.jpg","01","104",,"37","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123609087","C:\Img\2018\12\02\123609087S_XXXX.jpg","01","74",,"37","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123644025","C:\Img\2018\12\02\123644025S_XXXX.jpg","01","89",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123721829","C:\Img\2018\12\02\123721829S_XXXX.jpg","01","82",,"35","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123735275","C:\Img\2018\12\02\123735275S_XXXX.jpg","01","73",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123746120","C:\Img\2018\12\02\123746120S_XXXX.jpg","01","80",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123801536","C:\Img\2018\12\02\123801536S_XXXX.jpg","01","92",,"37","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123859683","C:\Img\2018\12\02\123859683S_XXXX.jpg","01","84",,"41","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123922175","C:\Img\2018\12\02\123922175S_XXXX.jpg","01","167",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123929842","C:\Img\2018\12\02\123929842S_XXXX.jpg","01","95",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202123937321","C:\Img\2018\12\02\123937321S_XXXX.jpg","01","101",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202124016042","C:\Img\2018\12\02\124016042S_XXXX.jpg","01","85",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202124025733","C:\Img\2018\12\02\124025733S_XXXX.jpg","01","138",,"39","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202124409654","C:\Img\2018\12\02\124409654S_XXXX.jpg","01","83",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202124446548","C:\Img\2018\12\02\124446548S_XXXX.jpg","01","82",,"39","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202124459110","C:\Img\2018\12\02\124459110S_XXXX.jpg","01","81",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202124504161","C:\Img\2018\12\02\124504161S_XXXX.jpg","01","153",,"39","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202124524076","C:\Img\2018\12\02\124524076S_XXXX.jpg","01","78",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202124529115","C:\Img\2018\12\02\124529115S_XXXX.jpg","01","88",,"35","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202124555244","C:\Img\2018\12\02\124555244S_XXXX.jpg","01","92",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"서울52누1764","20181202124832262","C:\Img\2018\12\02\124832262S_1764.jpg","01","50",,"37",,"1","521764","(546, 531), W:222, H:118","GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202124846147","C:\Img\2018\12\02\124846147S_XXXX.jpg","01","102",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"03고2854","20181202124930471","C:\Img\2018\12\02\124930471S_2854.jpg","01","67",,"39",,"1","032854","(479, 524), W:299, H:75","GigE 15205076 / 1/2000S / Gain 130 /"
,"03고2854","20181202124953541","C:\Img\2018\12\02\124953541S_2854.jpg","01","51",,"39",,"1","032854","(493, 518), W:299, H:73","GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202124957959","C:\Img\2018\12\02\124957959S_XXXX.jpg","01","81",,"42","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202125044773","C:\Img\2018\12\02\125044773S_XXXX.jpg","01","159",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202125219080","C:\Img\2018\12\02\125219080S_XXXX.jpg","01","131",,"40","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202125344712","C:\Img\2018\12\02\125344712S_XXXX.jpg","01","90",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202125440646","C:\Img\2018\12\02\125440646S_XXXX.jpg","01","70",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202125537673","C:\Img\2018\12\02\125537673S_XXXX.jpg","01","82",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202125550310","C:\Img\2018\12\02\125550310S_XXXX.jpg","01","77",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202125714574","C:\Img\2018\12\02\125714574S_XXXX.jpg","01","183",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202130000213","C:\Img\2018\12\02\130000213S_XXXX.jpg","01","108",,"38","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202130005938","C:\Img\2018\12\02\130005938S_XXXX.jpg","01","158",,"39","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
,"미인식","20181202130030370","C:\Img\2018\12\02\130030370S_XXXX.jpg","01","224",,"36","1","1",,,"GigE 15205076 / 1/2000S / Gain 130 /"
